"Choice","A_follower_count","A_following_count","A_listed_count","A_mentions_received","A_retweets_received","A_mentions_sent","A_retweets_sent","A_posts","A_network_feature_1","A_network_feature_2","A_network_feature_3","B_follower_count","B_following_count","B_listed_count","B_mentions_received","B_retweets_received","B_mentions_sent","B_retweets_sent","B_posts","B_network_feature_1","B_network_feature_2","B_network_feature_3"
0.983238651439042,119447,702,1599,965.052246651,374.009417799,46.616101483,8.78398531266,28.5401526419,2967,14.7217186975,1007.36253776,16049,573,396,10.4691363353,5.48071614668,0.100503358535,0.100503358535,0.35694329868,43,74.2325581395,2888.86046512
0.450449184966345,5751,909,413,22.3163323901,2.73593724104,6.82516505669,1.04979474059,4.9147742867,88,310.75,8955.43181818,2273871,4524,11946,6782.40533805,2944.52424508,12.9557232877,2.79186097666,66.2062083002,21678,6.8593643121,1113.2020156
0.96588453315675,245591,266,4105,111.713045319,46.7096713942,2.43858365023,0.571441825748,3.14139423789,501,156.454365079,6599.69642857,3832,859,312,11.1233264183,3.75520643943,0.573856156879,0.100503358535,1.30143467884,36,67.7567567568,1152.24324324
0.723362552029615,85138,67047,5103,150.340456123,68.1173657547,5.48034897405,0.100503358535,71.8792737542,568,205.883275261,9580.39547038,48711,22845,932,61.9248042388,18.5789010899,0.100503358535,0.100503358535,0.100503358535,229,80.3433476395,4431.68240343
0.0152486176413887,112,243,5,1.4451735361,0.100503358535,0.100503358535,0.100503358535,0.603176929208,5,96.6,1414.2,488553,38857,6666,44.9295850425,5.14356577277,2.29966575197,0.571441825748,2.29727556415,170,396.432748538,14225.1754386
0.0576370318428672,638283,150,1492,20677.8834456,5606.96445094,1.32608699884,0.100503358535,33.6829020514,56196,0.94757540644,480.542013413,7360339,95,43590,12473.150064,9597.00107289,5.32394729283,1.35362352682,8.26623872778,46906,7.32031991897,838.486589149
0.998740955130821,2280149,373178,17619,799.231536917,227.591936211,1.08954316214,1.08954316214,2.56166822589,2814,26.3027234637,1945.46124302,655,562,33,1.15136320173,0.100503358535,0.573760546952,0.100503358535,0.569051637927,2,10,602.5
0.927746554631248,1706188,402,12138,837.580052302,93.569848167,7.6212593663,2.6090599903,4.86627099055,2597,21.2891013384,1937.63938815,3893,1059,168,3.26047330814,1.051286304,1.10082376417,0.100503358535,1.10082376417,15,95.8,2188.73333333
0.924826807445465,3081505,119234,316,19.1730199185,9.94951080322,0.100503358535,0.100503358535,0.100503358535,66,55.6417910448,17588.0597015,25195,1443,15,1.66116373581,0.100503358535,0.354378899279,0.354378899279,5.0628163375,4,6,6531
0.772877389553861,866,690,28,0.100503358535,0.100503358535,1.33217927508,0.83950890846,1.5863074475,0,0,0,522,143,30,0.100503358535,0.100503358535,0.100503358535,0.100503358535,0.351840143871,0,0,0
0.818479333402308,739581,10723,1279,102.026750104,96.7713185484,1.53732181604,1.05435803853,3.46775398195,432,11.1916859122,966.193995381,65264,956,2672,226.763549906,72.1454053207,3.78166453239,2.04793724216,3.0637191965,887,68.7081930415,1766.30751964
0.725881390840483,11427,1951,1069,31.2018970657,9.46773932115,12.7086399663,1.09142538088,16.9942186851,126,322.842519685,6522.99212598,2774790,20342,15836,5088.57716465,6.18308067892,0.810460607776,0.339522140564,1.08175730664,18549,4.78133906964,454.967894595
0.0343314635417875,16978,6715,451,0.332423043719,0.100503358535,0.100503358535,0.100503358535,3.34299851074,1,130,2874,2273871,4524,11946,6782.40533805,2944.52424508,12.9557232877,2.79186097666,66.2062083002,21678,6.8593643121,1113.2020156
0.00741051962639489,11018,160,447,2.92897451074,0.880196778734,0.100503358535,0.100503358535,0.5908589259,9,19.5,1779.7,173872,2804,16328,346.547498255,85.7971306975,6.81297388377,1.33791522607,7.57468668763,1323,268.13298272,9307.21487603
0.167736063252917,3166413,276,603,1253.34542879,980.12092647,12.9634252305,2.38001807762,100.537796661,4801,7.9061738424,1694.6988221,100836,144,1781,512.444492859,143.893264105,4.58975662174,1.84493170726,5.11085060107,1743,30.7592067989,1251.02832861
0.985369758972093,98788,2354,5610,385.79535532,172.183430066,8.3611127573,5.09220072691,10.7774189865,1330,61.6397331357,2080.33358043,3741,1635,242,0.565491078075,0.316667660592,0.100503358535,0.100503358535,0.351840143871,2,0,7.5
0.989846905686326,1607541,93,9876,389.533119657,217.628442156,0.359533601106,0.100503358535,0.84979013175,1706,9.97903319744,774.39895166,3106,3232,47,4.12499754996,2.57111280087,0.100503358535,0.100503358535,1.10906797863,17,5,531.944444444
0.963893033742365,1682535,1015,24553,406.752146874,275.93194543,6.66120809135,1.8062605472,5.76726690367,1660,171.575811209,10590.3946903,96531,87,363,81.5617342573,43.3214649545,6.59024510976,2.3391332378,12.0896446122,296,9.20875420875,2112.07407407
0.0842654069679172,177796,0,6870,9.1483841077,5.32269459265,0.100503358535,0.100503358535,0.100503358535,42,66.619047619,1681.23809524,158467,154157,1590,299.60787906,80.1902863889,0.100503358535,0.100503358535,0.100503358535,791,122.252801993,11514.8119552
0.0960286551755722,2470,357,119,1.12647413045,0.323284482763,0.337131952744,0.337131952744,0.596162195315,5,60.6,1983,119001,119704,2266,63.6032615837,17.010681516,11.2328519009,0.100503358535,6.62889672446,206,167.913043478,6161.9178744
0.059123254301548,19562,17637,278,572.874855518,390.2936809,27.5520404128,7.16755674559,32.1019061639,1762,23.4692957746,1395.8456338,804394,1370,15143,6881.48299573,5013.64229512,22.683131263,2.38553797354,18.4209811988,23958,21.3249876868,1413.82539813
0.999099716673764,7360339,95,43590,12473.150064,9597.00107289,5.32394729283,1.35362352682,8.26623872778,46906,7.32031991897,838.486589149,335,469,16,0.100503358535,0.100503358535,0.100503358535,0.100503358535,0.100503358535,0,0,0
0.409492467475721,268170,2087,7870,48.0737198205,6.38389851852,0.35694329868,0.35694329868,0.35694329868,207,29.9146919431,915.327014218,889300,183,5646,3237.31387301,1964.29018677,18.1172813641,0.85260213546,90.1458413467,10953,10.0285919799,1180.80534077
0.282397607372068,7360339,95,43590,12473.150064,9597.00107289,5.32394729283,1.35362352682,8.26623872778,46906,7.32031991897,838.486589149,28819413,664324,190130,30348.9058532,10765.5435435,0.564342728903,0.332423043719,2.03888212379,99704,29.052878632,2045.66120829
0.816015068921407,138235,780,1415,267.436511255,128.707882764,32.381551153,3.49534266799,26.6084698024,852,27.4785631518,4345.21668598,7554,1711,181,21.6018659681,3.58166112737,6.76465704261,1.11972669857,4.56324632433,85,48.5,1993.62790698
0.901885447465805,10167,900,117,36.7309515474,8.76018063123,5.62621208335,0.857406654412,15.7678198014,137,33.8695652174,4078.99275362,3892,4333,43,0.297973176755,0.100503358535,0.100503358535,0.100503358535,1.08352929252,1,0,1
0.989619757204508,119001,119704,2266,63.6032615837,17.010681516,11.2328519009,0.100503358535,6.62889672446,206,167.913043478,6161.9178744,219,148,8,0.758307370817,0.100503358535,0.100503358535,0.100503358535,0.100503358535,3,205,3922.66666667
0.0316440132980019,1203,689,67,0.581003784219,0.581003784219,1.64278625943,0.100503358535,2.15315328734,2,0.5,317.5,404679,3866,7149,89.0150487336,10.4367800398,14.1894824157,0.830095012363,8.07089836465,322,250.058282209,7562.35276074
0.0361448509405263,20288,1568,655,34.2837900328,21.3172019582,1.34796746583,0.600714082587,1.36592188825,157,85.5786163522,1928.50314465,54453,7688,2597,115.323357245,22.752883155,16.8677184175,2.09249850431,10.746838393,441,258.051454139,8569.14988814
0.905066836054433,948551,75,4994,5738.81759374,3738.22521768,15.7845956254,3.59447447391,32.2224096489,20589,12.6059559776,1276.81225723,181963,208,1691,448.576177818,94.9503997405,2.09433099548,0.35694329868,2.09679333178,1541,92.7926356589,9996.16343669
0.00266579778741782,270,172,5,0.367462556237,0.100503358535,0.634421753939,0.100503358535,0.367462556237,1,1,413,14467,506,799,35.2679885401,7.02525464177,5.489684124,0.834925869621,5.96442546639,95,47.3368421053,3024.88421053
0.588347344292539,20000,314,346,1.19956378304,0.492461591729,0.100503358535,0.100503358535,0.100503358535,5,6.2,269.6,341,564,17,0.507749024221,0.325534797149,0.34437519001,0.100503358535,0.34437519001,2,68.5,938
0.0410978161362214,6231,555,479,67.5773826332,26.9239905484,1.83326781685,0.346838541843,4.7740507894,230,209.729613734,5612.39484979,392738,9364,3354,258.523923974,124.471540448,7.4713396256,0.595962080709,10.999133619,973,41.0162107396,3042.89260385
0.899262243054546,19562,17637,278,572.874855518,390.2936809,27.5520404128,7.16755674559,32.1019061639,1762,23.4692957746,1395.8456338,3867,2059,170,92.9958484391,6.55883049248,66.0539248723,9.21383496966,54.4814646219,252,89.4745098039,2699.65490196
0.163102971324488,1424824,338,6096,462.507298936,135.304121994,0.334765666801,0.334765666801,0.334765666801,1732,43.962307253,5992.77898344,2843700,5337,56504,17670.645963,9277.32461363,20.7780062771,16.2905397703,132.130398415,58691,25.682301123,1595.08380405
0.37383501475999,21,193,0,0.100503358535,0.100503358535,0.100503358535,0.100503358535,0.351840143871,0,0,0,3892,4333,43,0.297973176755,0.100503358535,0.100503358535,0.100503358535,1.08352929252,1,0,1
0.933971199397784,322682,37601,22232,176.533715916,42.3302213798,6.84922722869,1.3450733981,4.35986544828,696,234.338068182,7168.46448864,7360339,95,43590,12473.150064,9597.00107289,5.32394729283,1.35362352682,8.26623872778,46906,7.32031991897,838.486589149
0.999091598455699,322682,37601,22232,176.533715916,42.3302213798,6.84922722869,1.3450733981,4.35986544828,696,234.338068182,7168.46448864,3892,4333,43,0.297973176755,0.100503358535,0.100503358535,0.100503358535,1.08352929252,1,0,1
0.481731211522721,725,645,44,4.10829871077,0.709693061502,1.56890938185,0.834706370192,1.83266497678,15,128.8,2381.46666667,6232,551,221,5.07948418801,1.05350498965,2.08979375211,0.837439237474,1.34775471836,16,23.1764705882,755.117647059
0.84911247893049,1601,1141,76,2.36781164747,0.100503358535,2.06309217159,0.100503358535,2.51923808472,11,40.9090909091,695.272727273,219,401,4,0.100503358535,0.100503358535,0.351840143871,0.100503358535,0.351840143871,0,0,0
0.406295116905049,126738,779,4115,171.819555176,37.2942852658,4.41132266395,1.53022249247,4.20288258489,690,126.044159544,3627.96866097,723800,328,7257,1695.43019461,317.463664979,3.5810568194,1.85822627025,6.48408594887,5210,13.5984877127,1336.21361059
0.0265677833203193,1294,431,44,0.555204167947,0.100503358535,0.100503358535,0.100503358535,0.595962080709,2,836,11447.5,182598,1402,3831,145.844909693,74.002957632,23.5491892963,0.100503358535,15.9532425551,567,276.496515679,8038.06620209
0.136671236586609,103607,53468,3137,48.048702113,25.0929446732,0.100503358535,0.100503358535,0.100503358535,203,30.0931372549,3217.36764706,53678,1751,496,191.438869699,62.7249449229,0.100503358535,0.100503358535,0.100503358535,599,15.1765676568,3087.46369637
0.385221282336357,2964,1074,227,2.18318230808,0.766326554087,1.54254199631,0.100503358535,1.31062231113,7,119.714285714,39101.4285714,22768,2645,1211,20.7901871753,4.21572588565,0.100503358535,0.100503358535,0.100503358535,84,127.178571429,3039.13095238
0.831320178191275,5751,909,413,22.3163323901,2.73593724104,6.82516505669,1.04979474059,4.9147742867,88,310.75,8955.43181818,2620,755,252,1.63314921109,0.100503358535,0.100503358535,0.100503358535,0.100503358535,7,30.1428571429,463.714285714
0.874428314411823,266407,1592,6734,660.897263062,297.090332679,28.2579999628,0.839682343383,20.7226649911,2376,66.3959899749,2706.10818713,126738,779,4115,171.819555176,37.2942852658,4.41132266395,1.53022249247,4.20288258489,690,126.044159544,3627.96866097
0.94370971354858,1481379,147521,15043,9902.07037931,5012.05587584,10.4384603887,0.100503358535,193.072418229,28564,10.9641442568,1035.95549302,1607541,93,9876,389.533119657,217.628442156,0.359533601106,0.100503358535,0.84979013175,1706,9.97903319744,774.39895166
0.15171561478001,1010,1014,62,0.957689623377,0.100503358535,1.04701773537,0.337131952744,0.337131952744,4,154.75,1705,3867,2059,170,92.9958484391,6.55883049248,66.0539248723,9.21383496966,54.4814646219,252,89.4745098039,2699.65490196
0.936044467542571,1140,927,69,0.577496611666,0.100503358535,0.341936471695,0.100503358535,0.341936471695,2,14.5,1206.5,3106,3232,47,4.12499754996,2.57111280087,0.100503358535,0.100503358535,1.10906797863,17,5,531.944444444
0.41228771969831,57840,27137,5245,271.759860328,35.9558041591,13.0793877781,0.100503358535,12.6428812457,890,294.170731707,8733.9767184,131920,364,6974,651.765133792,170.153144385,4.80191984295,0.341936471695,7.05404416267,2335,59.5890063425,1840.8744186
0.0758836061058902,3867,2059,170,92.9958484391,6.55883049248,66.0539248723,9.21383496966,54.4814646219,252,89.4745098039,2699.65490196,3302480,550744,20006,936.636126376,206.101772388,41.3171893605,0.595962080709,42.8137044787,3691,69.1508724832,3456.09610738
0.400954667240466,8048101,1,85858,2519.91577878,1530.02978926,0.100503358535,0.100503358535,0.332423043719,10885,21.6115304174,3607.91997818,6085071,67,30758,10357.2451628,5215.95304747,0.100503358535,0.100503358535,0.100503358535,32871,10.018526278,930.152699629
0.563529199326907,508213,554,16338,3619.31076978,878.310233803,7.82867570173,2.26757425945,23.6213238573,12453,47.6179080824,2314.93335975,480412,11948,16294,1795.52554643,685.575043835,4.53498744385,1.31814022265,15.8259155715,6867,60.8146619217,2695.61252669
0.920791540437855,26821,24787,144,8.14871982667,7.70747535703,1.05899281778,1.05899281778,42.4717126568,12,121.642857143,15764.2142857,314,398,11,2.91175628081,0.503461869339,1.54634724574,0.332423043719,1.33384466071,9,16.1111111111,495.777777778
0.999290762574359,1611042,936,10346,388.093281965,65.7190455264,2.08696134835,0.349326776018,1.09632239813,1637,35.5006031363,3538.08926417,21,193,0,0.100503358535,0.100503358535,0.100503358535,0.100503358535,0.351840143871,0,0,0
0.0050941061906144,73,158,4,0.334765666801,0.100503358535,0.100503358535,0.100503358535,0.354378899279,1,2,147,67785,134,1084,57.1122819671,12.0892897752,4.18270977531,0.880315214672,2.15530516036,224,35.1790393013,3383.60262009
0.919690402304545,889300,183,5646,3237.31387301,1964.29018677,18.1172813641,0.85260213546,90.1458413467,10953,10.0285919799,1180.80534077,7271,335,417,8.78666558825,5.87623094992,0.367462556237,0.100503358535,0.367462556237,40,79.125,1841.3
0.807132933246469,54594,252,1418,68.5220440752,14.6612318896,0.100503358535,0.100503358535,0.100503358535,311,34.126984127,685.238095238,1534,1338,67,3.16921128476,0.100503358535,0.598552383135,0.339522140564,0.847375800618,14,35.8,699.266666667
0.097336193444146,223,168,9,0.349326776018,0.349326776018,0.100503358535,0.100503358535,0.100503358535,1,77,3047,3867,2059,170,92.9958484391,6.55883049248,66.0539248723,9.21383496966,54.4814646219,252,89.4745098039,2699.65490196
0.463085471958664,2256591,735,22670,488.964332631,211.425789685,0.865711164193,0.36479296426,0.847756741777,1917,41.4878301398,3843.37648887,100151,31383,4679,286.941738381,37.7999641202,6.6636151376,0.100503358535,8.46420673503,758,120.195058518,4332.48504551
0.840230039593956,504004,3109,12772,311.8003107,142.633228932,4.4860901625,1.04940792319,4.8068233239,1280,48.5328185328,1554.48957529,85138,67047,5103,150.340456123,68.1173657547,5.48034897405,0.100503358535,71.8792737542,568,205.883275261,9580.39547038
0.0245584150930661,6232,551,221,5.07948418801,1.05350498965,2.08979375211,0.837439237474,1.34775471836,16,23.1764705882,755.117647059,173872,2804,16328,346.547498255,85.7971306975,6.81297388377,1.33791522607,7.57468668763,1323,268.13298272,9307.21487603
0.000266776129085406,112,243,5,1.4451735361,0.100503358535,0.100503358535,0.100503358535,0.603176929208,5,96.6,1414.2,6225470,381,40506,16532.6022598,9816.44753602,6.29239324496,4.34021153543,11.8868730892,61842,10.2978307226,1115.07743984
0.138947209794959,119001,119704,2266,63.6032615837,17.010681516,11.2328519009,0.100503358535,6.62889672446,206,167.913043478,6161.9178744,2256591,735,22670,488.964332631,211.425789685,0.865711164193,0.36479296426,0.847756741777,1917,41.4878301398,3843.37648887
0.0240936791011349,1354,375,22,12.8553419711,6.21419954429,3.22660050518,1.53788353919,3.25145647592,35,43.3142857143,1991.17142857,30426,1376,379,43.6753508777,11.8914622473,6.63496225239,2.60665688499,14.0408582974,148,65.6535947712,15604.496732
0.026282938871187,109,218,5,0.524150698767,0.100503358535,0.817631893122,0.576198779962,0.817631893122,2,81,918.5,2062,650,269,5.81398787552,0.857608790377,1.29665406177,0.100503358535,1.78760398952,20,68.85,2221.35
0.950408047705662,1040229,725,13675,1420.43804049,573.592695333,2.8074417817,0.86035687901,9.02871832426,4970,83.0368754956,4524.14155432,130850,3394,449,92.8696511202,16.5384838869,2.54804761537,0.100503358535,3.036687975,355,102.573002755,10481.7355372
0.0948521131470728,32342,2622,1061,64.641881773,21.4921308523,22.2502876588,0.583369584856,27.5128375473,271,184.297794118,7245.23161765,488553,38857,6666,44.9295850425,5.14356577277,2.29966575197,0.571441825748,2.29727556415,170,396.432748538,14225.1754386
0.00282072205134409,323,542,6,0.100503358535,0.100503358535,0.100503358535,0.100503358535,0.608280084017,0,0,0,30426,1376,379,43.6753508777,11.8914622473,6.63496225239,2.60665688499,14.0408582974,148,65.6535947712,15604.496732
0.0817830565395588,627,1993,3,2.22317887024,0.327807841984,7.04985865635,1.29593676278,4.05226712998,9,14.5555555556,338.777777778,11427,1951,1069,31.2018970657,9.46773932115,12.7086399663,1.09142538088,16.9942186851,126,322.842519685,6522.99212598
0.548508949092171,3525,3115,131,0.100503358535,0.100503358535,0.100503358535,0.100503358535,0.100503358535,0,0,0,1433,249,113,0.339522140564,0.100503358535,0.359533601106,0.100503358535,0.867284682594,1,0,0
0.980993746013491,2280149,373178,17619,799.231536917,227.591936211,1.08954316214,1.08954316214,2.56166822589,2814,26.3027234637,1945.46124302,223,168,9,0.349326776018,0.349326776018,0.100503358535,0.100503358535,0.100503358535,1,77,3047
0.0142203759925228,32342,2622,1061,64.641881773,21.4921308523,22.2502876588,0.583369584856,27.5128375473,271,184.297794118,7245.23161765,298668,551,6209,493.256379358,206.660552171,4.11521228104,0.854539102098,3.07546280949,2021,75.9700980392,3865.44656863
0.679788112046665,570772,5390,6687,206.960216096,63.0868408961,1.55279875783,0.591205606947,1.31557786411,775,71.7395171537,4372.91232529,14843,12352,867,48.5302706176,13.1948176686,17.8887517201,1.84802501352,13.9392783231,168,184.711764706,10791.7470588
0.116234998011984,79727,555,3913,85.0553351926,40.944029799,2.83608245894,0.100503358535,2.80895520193,371,201.396276596,4886.99734043,878772,580,9313,195.265148626,68.1972330867,11.9945568668,0.351840143871,8.07686545726,797,262.486318408,11944.4701493
0.0148074224245454,5151,2195,213,23.0043971135,13.5295027322,4.8493923758,2.58829859475,4.37119740814,95,96.587628866,2232.69072165,864557,7352,19561,5744.73281891,5311.50720366,14.2957902199,0.351840143871,14.7637491918,3641,65.8732620321,3279.47967914
0.997346823058322,120772,468,6248,660.384085815,145.539331294,5.02997588997,2.31389014514,6.30511611846,2302,60.5965884861,2013.16460554,5501,5908,400,7.19638941016,2.63572286638,1.7722887831,0.341936471695,0.825192942216,28,86.3214285714,1704.92857143
0.93792037373656,10167,900,117,36.7309515474,8.76018063123,5.62621208335,0.857406654412,15.7678198014,137,33.8695652174,4078.99275362,794,892,32,1.33691417504,0.362150068203,1.05921255864,0.337131952744,0.822583964435,4,0,68.5
0.0297874970136325,794,892,32,1.33691417504,0.362150068203,1.05921255864,0.337131952744,0.822583964435,4,0,68.5,1611042,936,10346,388.093281965,65.7190455264,2.08696134835,0.349326776018,1.09632239813,1637,35.5006031363,3538.08926417
0.00515373975099298,457,950,21,0.354378899279,0.354378899279,1.76412188521,0.100503358535,0.810413043039,1,0,27,318443,294,5700,59.6010188921,29.5893162357,4.12696759597,0.367462556237,4.1442145425,247,164.834677419,4053.43548387
0.585471709570476,5342840,33401,19715,173636.23895,52349.6742074,11.408839373,1.65290020303,13.4852657683,213718,5.34820264309,1230.51278079,20288,1568,655,34.2837900328,21.3172019582,1.34796746583,0.600714082587,1.36592188825,157,85.5786163522,1928.50314465
0.994982619948759,8168488,76,25928,2821.69423405,787.511274161,2.60521066322,0.583369584856,2.38168711194,9896,11.9771359807,2056.46159246,1203,689,67,0.581003784219,0.581003784219,1.64278625943,0.100503358535,2.15315328734,2,0.5,317.5
0.637027446395897,125512,13701,10873,267.703832628,94.3880680445,10.9862864413,1.36020464936,11.1684045527,1063,229.764159703,6728.43082637,236123,858,2794,77.1935733839,23.9710764579,12.5416012889,2.55072506841,12.6070724246,307,159.200647249,5131.31067961
0.771581395825164,404679,3866,7149,89.0150487336,10.4367800398,14.1894824157,0.830095012363,8.07089836465,322,250.058282209,7562.35276074,1641075,695,14343,5237.29104892,1080.58372601,17.6361116683,3.39282996065,6.62220586411,15102,9.58360202672,1249.68052905
0.0295261281578958,98788,2354,5610,385.79535532,172.183430066,8.3611127573,5.09220072691,10.7774189865,1330,61.6397331357,2080.33358043,4491415,756,29876,4499.99625119,2206.57189762,26.9669247433,12.6282827226,29.0698219532,16646,22.7477263271,2206.42073352
0.295150827082568,9542820,2069,17897,4336.3582863,668.570800935,7.37699596965,1.83838072076,3.1136251344,12252,16.3851384167,3413.41185041,1040229,725,13675,1420.43804049,573.592695333,2.8074417817,0.86035687901,9.02871832426,4970,83.0368754956,4524.14155432
0.534495490833084,15385,673,747,55.9935458813,22.3219449455,6.94623325492,0.341936471695,6.50397747795,202,152.495098039,3286.61764706,462071,331717,890,201.098430037,136.251577298,0.100503358535,0.100503358535,0.100503358535,728,24.6338797814,2543.06010929
0.438157573812908,2470,357,119,1.12647413045,0.323284482763,0.337131952744,0.337131952744,0.596162195315,5,60.6,1983,794,892,32,1.33691417504,0.362150068203,1.05921255864,0.337131952744,0.822583964435,4,0,68.5
0.146004215682098,219,148,8,0.758307370817,0.100503358535,0.100503358535,0.100503358535,0.100503358535,3,205,3922.66666667,48711,22845,932,61.9248042388,18.5789010899,0.100503358535,0.100503358535,0.100503358535,229,80.3433476395,4431.68240343
0.936398486761238,17842623,46964,90405,16377.1728978,5728.95895108,0.362150068203,0.100503358535,1.60824805844,61013,10.5740387849,1376.61833235,236123,858,2794,77.1935733839,23.9710764579,12.5416012889,2.55072506841,12.6070724246,307,159.200647249,5131.31067961
0.018068721692535,592,193,41,0.559486709932,0.308149924596,1.10585049988,0.351840143871,0.351840143871,2,27.5,528.5,3302480,550744,20006,936.636126376,206.101772388,41.3171893605,0.595962080709,42.8137044787,3691,69.1508724832,3456.09610738
0.947899451890556,100836,144,1781,512.444492859,143.893264105,4.58975662174,1.84493170726,5.11085060107,1743,30.7592067989,1251.02832861,4760,425,96,5.0119622628,1.40789589748,0.100503358535,0.100503358535,0.100503358535,22,3,277.590909091
0.180997315302888,48777,858,1236,247.238745401,74.1034922474,3.03169565479,1.81674611367,21.1756960799,997,32.9027777778,1871.07142857,282305,2114,1664,38.8128094277,14.1610399443,7.51889890331,0.837941584862,5.01017874742,168,379.311764706,32020.8117647
0.200459263042578,3892,4333,43,0.297973176755,0.100503358535,0.100503358535,0.100503358535,1.08352929252,1,0,1,5685,942,477,30.131220894,1.64997764872,5.31239451763,0.100503358535,4.81914294825,111,224.225225225,7527.40540541
0.0200173090700225,1045,213,62,2.99805233023,0.277305640849,0.827834201155,0.334765666801,1.29635881769,11,147.090909091,2429.90909091,92462,692,5259,141.503204167,35.2897466154,3.78726278837,0.596412376469,3.04191498134,578,97.3859348199,4638.4219554
0.00329361007219169,592,193,41,0.559486709932,0.308149924596,1.10585049988,0.351840143871,0.351840143871,2,27.5,528.5,242529,7561,3702,242.63363551,106.676389127,7.19833043932,2.04051108512,10.073921354,894,63.0989988877,8653.06562848
0.0213613245053081,3892,4333,43,0.297973176755,0.100503358535,0.100503358535,0.100503358535,1.08352929252,1,0,1,221001,906,8613,3933.23800737,1574.38645056,0.339522140564,0.100503358535,12.7373300964,10560,42.9620782601,1498.35542337
0.738899389774662,5342840,33401,19715,173636.23895,52349.6742074,11.408839373,1.65290020303,13.4852657683,213718,5.34820264309,1230.51278079,7554,1711,181,21.6018659681,3.58166112737,6.76465704261,1.11972669857,4.56324632433,85,48.5,1993.62790698
0.100580644730928,657021,4535,6187,640.945858955,103.354442415,2.13513670915,0.359533601106,1.87610646658,2453,28.3141932875,1644.85766276,5922518,483,7594,65758.403536,32054.0555967,1.61241011026,0.100503358535,2.63160675438,187674,6.01569385268,1199.63681206
0.195482971772429,794,892,32,1.33691417504,0.362150068203,1.05921255864,0.337131952744,0.822583964435,4,0,68.5,20542,635,142,10.99055651,1.45465674427,1.09579702847,0.598150193501,2.07771803393,40,35.4523809524,2758.52380952
0.964367169307884,9542820,2069,17897,4336.3582863,668.570800935,7.37699596965,1.83838072076,3.1136251344,12252,16.3851384167,3413.41185041,128305,213,942,140.038427023,77.7520497721,2.14953593034,0.100503358535,19.4340698837,466,29.9936440678,1643.37923729
0.949560028331967,41367,71,717,32.5496527385,16.5278458647,4.59073046229,1.58736518389,10.8323755103,122,14.9918699187,2044.91056911,2651,2838,195,15.7581262211,5.3193543951,14.1782998085,1.3687795119,6.62165456122,60,89.0317460317,3293.31746032
0.869729688023409,1682535,1015,24553,406.752146874,275.93194543,6.66120809135,1.8062605472,5.76726690367,1660,171.575811209,10590.3946903,182598,1402,3831,145.844909693,74.002957632,23.5491892963,0.100503358535,15.9532425551,567,276.496515679,8038.06620209
0.343369725143459,120772,468,6248,660.384085815,145.539331294,5.02997588997,2.31389014514,6.30511611846,2302,60.5965884861,2013.16460554,7360339,95,43590,12473.150064,9597.00107289,5.32394729283,1.35362352682,8.26623872778,46906,7.32031991897,838.486589149
0.196650293850798,1720,540,151,5.16184828614,1.18162498801,2.32411245323,0.608895669397,3.81366082681,14,94.5,1823.42857143,26821,24787,144,8.14871982667,7.70747535703,1.05899281778,1.05899281778,42.4717126568,12,121.642857143,15764.2142857
0.208344608925612,265258,209,551,631.915946309,457.648549848,5.46098548773,0.100503358535,7.49812649824,2603,3.8263138278,506.692135669,1352348,331,15647,19129.8486618,14552.7339915,2.06541803294,0.580955253724,16.2815024995,52580,3.09244769678,597.563636364
0.317904713825508,132100,56571,1780,388.210787203,13.7901207488,25.9219139652,0.341936471695,17.5938470236,804,271.116707617,12786.2518428,1834007,773,30622,1674.26690878,388.426427249,29.3318518028,7.30829344579,17.6597096249,6261,53.22601447,2662.89477823
0.968009224148165,1682535,1015,24553,406.752146874,275.93194543,6.66120809135,1.8062605472,5.76726690367,1660,171.575811209,10590.3946903,24437,279,52,12.3557961024,7.14426675627,2.13576731162,0.599382241421,4.66636477511,50,117.098039216,6075.88235294
0.0649973001394813,2019,525,85,0.100503358535,0.100503358535,0.576198779962,0.100503358535,0.832638720107,0,0,0,4736,462,299,28.8685863976,4.79324571139,10.1405464457,0.872646624314,9.39918154232,95,202.46875,3134.59375
0.997771064192426,1525260,747,41582,3316.25953264,1401.93976746,8.25713596151,6.55835573121,22.4431911187,12203,57.9573283859,2352.64733403,867,413,52,10.9063491932,2.35902406875,3.9751770642,1.12441791981,2.63594715708,32,66.9117647059,1119.44117647
0.998368352103747,125512,13701,10873,267.703832628,94.3880680445,10.9862864413,1.36020464936,11.1684045527,1063,229.764159703,6728.43082637,25195,1443,15,1.66116373581,0.100503358535,0.354378899279,0.354378899279,5.0628163375,4,6,6531
0.0503939317750921,92462,692,5259,141.503204167,35.2897466154,3.78726278837,0.596412376469,3.04191498134,578,97.3859348199,4638.4219554,4321482,259,32741,7068.5940808,3773.24875881,2.10199402263,0.339522140564,10.2165316735,25313,11.3032806138,1404.1953492
0.992846539435999,1205166,3329,378,55.7950098681,24.7160051856,1.55777924808,0.334765666801,2.51153637688,177,55.4833333333,62386.9166667,25195,1443,15,1.66116373581,0.100503358535,0.354378899279,0.354378899279,5.0628163375,4,6,6531
0.831538138163253,1674046,24246,16572,1560.77045543,561.797879064,4.30041197934,1.08938693801,3.5551939912,5759,33.1578857045,2172.98524112,631958,674,7522,614.96874489,329.330090956,4.05227895632,1.34056577289,12.3050354357,2536,35.838659392,2231.56897896
